dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,21.221051,5.671905,35.990180,5.802630,-5.925926,-0.000000,5.993693
0.050000,21.496403,5.608562,36.272904,5.506333,-5.925926,0.000000,6.117236
0.050000,21.762437,5.577863,36.540813,5.210037,-5.925926,-0.000000,6.216554
0.050000,22.015380,5.571306,36.793907,4.913741,-5.925926,0.000000,0.012587
0.050000,22.253377,5.582051,37.032187,4.617444,-5.925926,-0.000000,0.075994
0.050000,22.475652,5.604846,37.255652,4.321148,-5.925926,0.000000,0.127176
0.050000,22.681991,5.635710,37.464302,4.024852,-5.925926,0.000000,0.168891
0.050000,22.872460,5.671625,37.658137,3.728556,-5.925926,-0.000000,0.203200
0.050000,23.047251,5.710282,37.837157,3.432259,-5.925926,0.000000,0.231633
0.050000,23.206603,5.749897,38.001363,3.135963,-5.925926,0.000000,0.255330
0.050000,23.350762,5.789076,38.150754,2.839667,-5.925926,0.000000,0.275145
0.050000,23.479963,5.826723,38.285330,2.543370,-5.925926,0.000000,0.291725
0.050000,23.594420,5.861967,38.405091,2.247074,-5.925926,0.000000,0.305565
0.050000,23.694320,5.894117,38.510037,1.950778,-5.925926,-0.000000,0.317043
0.050000,23.779825,5.922621,38.600168,1.654481,-5.925926,0.000000,0.326452
0.050000,23.851071,5.947045,38.675485,1.358185,-5.925926,0.000000,0.334015
0.050000,23.908170,5.967049,38.735987,1.061889,-5.925926,0.000000,0.339903
0.050000,23.951210,5.982375,38.781674,0.765593,-5.925926,0.000000,0.344244
0.050000,23.980256,5.992835,38.812546,0.469296,-5.925926,0.000000,0.347127
0.050000,23.995352,5.998309,38.828604,0.173000,-5.925926,0.000000,0.348611
0.050000,23.999708,5.999894,38.833239,0.012426,-3.211481,54.288895,0.349037
0.050000,24.000000,6.000000,38.833550,0.000000,-0.248518,59.259259,0.349066
0.050000,24.000000,6.000000,38.833550,0.000000,0.000000,4.970364,0.349066
